State Code,County Code,County Name/State Abbreviation,2010 Unemployment Rate (%),2011 Unemployment Rate (%),2012 Unemployment Rate (%),2013 Unemployment Rate (%),2014 Unemployment Rate (%),2015 Unemployment Rate (%),2016 Unemployment Rate (%),2017 Unemployment Rate (%),2018 Unemployment Rate (%),2019 Unemployment Rate (%),,
48.00,85.00,"Collin County, TX",7.30,7.00,5.90,5.60,4.60,3.70,3.50,3.50,3.30,3.10,,
48.00,87.00,"Collingsworth County, TX",5.60,6.00,4.90,5.20,4.10,3.70,3.50,3.60,3.10,3.20,,
48.00,89.00,"Colorado County, TX",8.20,8.00,6.30,5.80,4.50,4.00,4.70,4.00,3.30,3.10,,
48.00,91.00,"Comal County, TX",7.10,7.10,6.00,6.00,4.60,3.70,3.60,3.40,3.20,3.00,,
48.00,93.00,"Comanche County, TX",7.60,7.70,6.30,5.90,4.90,4.30,4.30,3.70,3.60,3.20,,
48.00,95.00,"Concho County, TX",5.80,4.80,4.20,4.00,3.00,3.30,3.40,4.20,3.60,3.20,,
48.00,97.00,"Cooke County, TX",7.30,6.30,5.00,5.00,3.90,3.70,4.00,3.60,3.10,2.80,,
48.00,99.00,"Coryell County, TX",7.50,7.90,7.30,7.20,6.00,4.80,4.70,4.40,4.20,3.90,,
48.00,101.00,"Cottle County, TX",7.00,7.80,7.40,6.90,6.30,7.10,5.10,4.20,4.30,4.20,,
48.00,103.00,"Crane County, TX",7.70,6.90,4.90,4.50,4.10,5.80,8.60,5.30,3.90,4.00,,
48.00,105.00,"Crockett County, TX",8.60,6.90,5.00,5.20,3.80,6.00,7.50,4.10,2.90,2.90,,
48.00,107.00,"Crosby County, TX",8.00,8.70,7.10,6.00,4.80,4.40,4.40,4.20,4.70,3.90,,
48.00,109.00,"Culberson County, TX",7.20,7.20,6.00,5.10,4.20,4.20,4.10,3.70,3.10,4.00,,
48.00,111.00,"Dallam County, TX",5.40,4.50,3.70,3.50,3.00,2.20,2.20,2.20,2.10,1.90,,
48.00,113.00,"Dallas County, TX",8.60,8.40,7.10,6.60,5.50,4.30,4.00,3.90,3.80,3.50,,
48.00,115.00,"Dawson County, TX",7.70,7.70,6.40,6.40,4.90,4.60,5.00,4.90,4.30,3.90,,
48.00,117.00,"Deaf Smith County, TX",5.80,5.60,4.70,4.50,3.70,3.20,3.10,3.10,2.80,2.80,,
48.00,119.00,"Delta County, TX",8.00,8.30,6.70,6.40,6.10,4.60,3.80,3.40,3.50,3.40,,
48.00,121.00,"Denton County, TX",7.10,6.80,5.70,5.40,4.50,3.60,3.40,3.40,3.20,3.00,,
48.00,123.00,"DeWitt County, TX",7.80,6.70,4.80,4.80,3.90,4.00,5.50,4.40,3.10,2.60,,
48.00,125.00,"Dickens County, TX",11.30,15.70,10.60,9.40,6.30,4.70,4.90,4.90,4.30,4.40,,
48.00,127.00,"Dimmit County, TX",10.60,8.00,5.80,5.10,3.80,4.70,7.10,5.10,3.00,2.50,,
48.00,129.00,"Donley County, TX",6.90,6.60,5.90,5.10,4.90,4.20,4.00,3.70,3.50,3.50,,
48.00,131.00,"Duval County, TX",11.70,9.70,7.00,6.40,5.60,8.10,10.90,7.70,5.30,4.50,,
48.00,133.00,"Eastland County, TX",8.70,7.90,6.60,6.10,4.90,4.80,5.50,4.30,3.40,3.30,,
48.00,135.00,"Ector County, TX",8.40,6.30,4.60,4.40,3.50,4.70,6.40,4.10,2.70,2.60,,
48.00,137.00,"Edwards County, TX",7.10,6.80,6.40,5.90,4.40,4.60,4.60,3.20,2.80,2.30,,
48.00,139.00,"Ellis County, TX",8.00,8.00,6.70,6.20,5.00,4.00,3.80,3.50,3.30,3.10,,
48.00,141.00,"El Paso County, TX",9.20,9.80,8.50,8.00,6.50,5.20,5.00,4.70,4.20,3.80,,
48.00,143.00,"Erath County, TX",6.50,6.20,5.50,5.40,4.30,4.00,4.10,3.40,3.10,3.20,,
48.00,145.00,"Falls County, TX",8.60,8.50,7.30,7.10,5.60,4.30,4.40,4.30,3.90,3.30,,
48.00,147.00,"Fannin County, TX",8.20,8.50,7.00,7.00,5.40,4.10,3.80,3.40,3.10,2.70,,
48.00,149.00,"Fayette County, TX",6.10,6.00,4.80,4.50,3.50,3.30,3.70,3.20,2.80,2.60,,
48.00,151.00,"Fisher County, TX",7.10,6.90,5.40,5.50,4.60,3.90,4.30,3.60,3.20,2.90,,
48.00,153.00,"Floyd County, TX",8.00,7.90,6.40,8.90,7.20,5.60,5.00,5.50,5.20,4.30,,
48.00,155.00,"Foard County, TX",6.80,7.60,5.80,5.20,4.30,4.20,3.70,3.50,2.90,3.10,,
48.00,157.00,"Fort Bend County, TX",7.70,7.30,5.90,5.50,4.60,4.30,5.00,4.70,4.00,3.50,,
48.00,159.00,"Franklin County, TX",8.70,8.40,7.40,6.60,5.20,4.90,4.90,4.70,4.20,3.60,,
48.00,161.00,"Freestone County, TX",8.30,8.10,6.70,7.00,5.70,5.50,6.70,6.40,5.90,4.80,,
48.00,163.00,"Frio County, TX",7.30,6.70,5.00,4.70,3.60,3.90,4.90,4.00,2.90,2.60,,
48.00,165.00,"Gaines County, TX",6.00,5.20,4.20,4.20,3.30,3.30,3.70,3.10,2.60,2.40,,
48.00,167.00,"Galveston County, TX",9.20,9.10,7.60,6.90,5.70,5.00,5.30,5.30,4.70,4.00,,
48.00,169.00,"Garza County, TX",5.90,6.20,4.90,4.60,3.70,3.70,3.90,3.30,3.00,2.70,,
48.00,171.00,"Gillespie County, TX",5.50,5.50,4.70,4.40,3.60,2.90,2.80,2.60,2.60,2.40,,
48.00,173.00,"Glasscock County, TX",5.00,4.40,3.90,3.60,2.70,2.80,3.90,2.70,2.10,2.10,,
48.00,175.00,"Goliad County, TX",7.40,6.70,5.50,5.20,4.20,4.50,5.80,4.90,3.80,3.40,,
48.00,177.00,"Gonzales County, TX",6.80,6.30,5.00,5.20,3.90,3.70,4.20,3.50,3.00,2.70,,
48.00,179.00,"Gray County, TX",8.70,7.10,5.60,5.20,4.10,5.70,6.90,5.30,3.90,3.60,,
48.00,181.00,"Grayson County, TX",8.20,8.10,6.80,6.30,4.90,4.10,3.90,3.60,3.30,3.10,,
48.00,183.00,"Gregg County, TX",8.00,7.40,6.20,6.00,4.90,5.00,6.10,5.20,4.10,3.70,,
48.00,185.00,"Grimes County, TX",9.00,8.10,6.40,6.10,4.80,5.40,6.60,5.40,4.10,3.90,,
48.00,187.00,"Guadalupe County, TX",6.80,6.70,5.60,5.50,4.40,3.60,3.60,3.40,3.20,2.90,,
48.00,189.00,"Hale County, TX",7.40,7.70,6.90,13.40,9.50,6.40,5.60,5.20,4.80,4.50,,
48.00,191.00,"Hall County, TX",9.10,8.90,7.80,7.10,6.30,5.40,6.70,6.20,4.40,4.10,,
48.00,193.00,"Hamilton County, TX",6.80,6.60,5.80,6.00,4.70,4.70,4.90,4.00,3.30,3.00,,
48.00,195.00,"Hansford County, TX",4.40,4.20,3.40,3.30,2.60,3.00,3.10,2.60,2.30,2.30,,
48.00,197.00,"Hardeman County, TX",8.40,7.30,5.90,5.80,5.00,4.90,3.90,4.00,3.60,3.00,,
48.00,199.00,"Hardin County, TX",10.00,9.90,8.40,8.10,6.40,5.70,6.10,6.20,5.20,4.60,,
48.00,201.00,"Harris County, TX",8.30,8.10,6.60,6.10,5.10,4.70,5.30,5.10,4.40,3.80,,
48.00,203.00,"Harrison County, TX",9.40,8.80,7.40,6.90,5.60,5.30,6.00,5.30,4.40,4.00,,
48.00,205.00,"Hartley County, TX",4.20,4.10,3.30,3.20,2.60,2.10,2.00,2.00,1.80,1.60,,
48.00,207.00,"Haskell County, TX",5.50,5.50,5.30,5.00,4.00,3.50,4.20,4.80,3.90,3.30,,
48.00,209.00,"Hays County, TX",7.10,6.90,5.80,5.40,4.30,3.50,3.30,3.20,3.00,2.80,,
48.00,211.00,"Hemphill County, TX",3.90,3.60,2.90,3.00,2.40,3.20,3.70,2.50,2.10,2.70,,
48.00,213.00,"Henderson County, TX",8.90,8.80,7.50,7.20,5.70,4.90,4.70,4.20,3.80,3.50,,
48.00,215.00,"Hidalgo County, TX",11.80,11.90,10.50,10.40,8.90,8.00,7.80,7.50,6.60,6.20,,
48.00,217.00,"Hill County, TX",8.40,8.50,6.90,6.50,5.30,4.60,4.40,4.00,3.70,3.30,,
48.00,219.00,"Hockley County, TX",7.10,6.60,5.30,5.10,3.90,4.20,4.70,3.70,3.10,3.00,,
48.00,221.00,"Hood County, TX",8.60,8.20,6.50,6.10,5.00,4.50,4.70,4.20,3.70,3.40,,
48.00,223.00,"Hopkins County, TX",7.50,7.60,6.40,5.80,4.80,4.20,4.00,3.60,3.40,3.10,,
48.00,225.00,"Houston County, TX",7.70,8.00,7.00,6.30,5.00,4.50,4.60,4.40,3.70,3.10,,
48.00,227.00,"Howard County, TX",7.20,6.70,5.60,5.40,4.40,4.60,5.50,4.30,3.30,3.10,,
48.00,229.00,"Hudspeth County, TX",8.00,8.40,7.40,7.00,6.40,5.70,6.00,5.80,4.60,4.40,,
48.00,231.00,"Hunt County, TX",9.00,9.10,8.20,7.50,6.00,4.80,4.30,4.00,3.80,3.50,,
48.00,233.00,"Hutchinson County, TX",8.50,8.20,6.50,6.20,4.40,4.40,5.60,6.10,5.00,4.40,,
48.00,235.00,"Irion County, TX",5.30,5.60,4.50,4.20,3.70,3.60,3.20,3.20,3.10,2.40,,
48.00,237.00,"Jack County, TX",7.90,7.20,5.70,5.40,3.80,4.20,5.00,3.70,2.50,3.10,,
48.00,239.00,"Jackson County, TX",7.10,6.40,5.10,5.00,4.00,3.80,4.70,4.00,3.30,3.00,,
48.00,241.00,"Jasper County, TX",12.40,12.70,10.60,10.50,8.30,7.50,7.70,7.50,6.60,6.10,,
48.00,243.00,"Jeff Davis County, TX",4.90,5.10,4.90,4.10,3.70,3.30,3.00,3.20,2.90,2.90,,
48.00,245.00,"Jefferson County, TX",11.40,11.70,11.00,11.00,8.40,7.00,7.00,7.40,6.40,5.80,,
48.00,247.00,"Jim Hogg County, TX",10.30,8.90,6.50,7.20,6.10,7.20,9.60,7.30,5.70,4.80,,
48.00,249.00,"Jim Wells County, TX",10.10,8.20,6.10,6.20,5.30,7.90,10.60,7.60,5.50,4.70,,
48.00,251.00,"Johnson County, TX",8.70,8.00,6.60,6.20,5.10,4.40,4.40,3.80,3.50,3.20,,
48.00,253.00,"Jones County, TX",8.80,8.50,7.20,6.80,5.60,5.50,5.80,5.40,4.80,4.30,,
48.00,255.00,"Karnes County, TX",9.20,8.00,6.00,5.40,3.70,4.30,4.90,3.50,2.90,2.50,,
48.00,257.00,"Kaufman County, TX",8.50,8.30,6.90,6.40,5.20,4.10,3.80,3.60,3.50,3.30,,
48.00,259.00,"Kendall County, TX",6.20,6.30,5.40,5.10,4.10,3.30,3.20,3.10,2.90,2.70,,
48.00,261.00,"Kenedy County, TX",6.80,6.70,5.10,4.10,3.00,3.20,4.60,3.30,3.70,3.60,,
48.00,263.00,"Kent County, TX",4.80,4.90,3.80,4.00,3.50,2.60,3.00,2.60,2.40,2.30,,
48.00,265.00,"Kerr County, TX",6.70,6.90,5.80,5.60,4.40,3.70,3.60,3.40,3.20,3.00,,
48.00,267.00,"Kimble County, TX",6.00,6.40,4.90,4.90,3.90,3.70,3.80,3.50,3.00,3.10,,
48.00,269.00,"King County, TX",4.30,4.20,4.50,4.60,4.00,3.50,3.90,3.60,2.80,2.10,,
48.00,271.00,"Kinney County, TX",11.20,10.50,8.70,9.60,7.30,6.40,5.80,5.60,4.40,3.60,,
48.00,273.00,"Kleberg County, TX",8.40,8.30,6.90,6.50,5.50,5.90,6.70,6.00,5.00,4.40,,
48.00,275.00,"Knox County, TX",5.90,6.00,5.20,5.40,4.40,3.80,4.20,4.00,3.60,3.30,,
48.00,277.00,"Lamar County, TX",9.30,10.10,9.20,8.20,6.20,4.80,4.60,4.20,3.80,3.40,,
48.00,279.00,"Lamb County, TX",7.60,7.80,7.90,6.90,5.90,9.00,6.50,5.20,4.40,3.80,,
48.00,281.00,"Lampasas County, TX",7.10,7.80,7.10,7.20,5.70,4.40,4.20,3.80,3.80,3.30,,
48.00,283.00,"La Salle County, TX",9.10,7.00,4.40,3.80,3.10,4.20,5.10,3.70,2.40,2.40,,
48.00,285.00,"Lavaca County, TX",6.90,6.10,4.80,4.70,4.00,3.80,4.20,3.60,3.10,3.00,,
48.00,287.00,"Lee County, TX",7.30,6.70,5.40,5.10,4.00,3.60,3.80,3.30,3.10,2.60,,
48.00,289.00,"Leon County, TX",8.90,9.00,7.30,7.00,5.40,5.40,6.50,6.40,5.00,4.40,,
48.00,291.00,"Liberty County, TX",11.70,11.50,9.50,9.00,7.30,7.00,7.50,7.20,5.80,5.00,,
48.00,293.00,"Limestone County, TX",7.90,8.60,6.80,6.80,5.90,5.10,5.60,5.60,4.70,3.90,,
48.00,295.00,"Lipscomb County, TX",5.90,4.70,3.80,4.00,3.40,3.90,4.40,3.20,2.70,2.60,,
48.00,297.00,"Live Oak County, TX",7.40,6.20,4.60,4.40,3.60,4.00,5.90,4.70,3.80,3.10,,
48.00,299.00,"Llano County, TX",8.10,8.00,6.70,6.50,5.20,4.30,4.20,3.80,3.70,3.40,,
48.00,301.00,"Loving County, TX",5.60,6.10,6.00,5.30,5.10,5.20,4.70,5.00,1.50,0.70,,
48.00,303.00,"Lubbock County, TX",6.30,6.20,5.30,5.00,4.00,3.40,3.40,3.20,3.10,2.80,,
48.00,305.00,"Lynn County, TX",6.60,6.80,6.00,5.30,4.40,4.10,4.00,3.80,3.30,3.00,,
48.00,307.00,"McCulloch County, TX",7.00,6.10,5.40,5.30,4.30,4.80,4.50,3.60,3.30,5.20,,
48.00,309.00,"McLennan County, TX",7.40,7.70,6.60,6.20,5.10,4.10,4.00,3.90,3.60,3.30,,
48.00,311.00,"McMullen County, TX",4.30,3.20,2.30,2.70,2.00,2.10,2.10,1.90,2.00,1.60,,
48.00,313.00,"Madison County, TX",8.40,8.60,7.00,6.50,4.90,4.30,5.10,4.80,4.40,4.30,,
48.00,315.00,"Marion County, TX",11.90,10.80,9.10,8.10,6.50,6.50,7.00,5.70,4.50,4.30,,
48.00,317.00,"Martin County, TX",6.00,5.70,4.50,4.30,3.40,3.50,4.40,3.20,2.50,2.60,,
48.00,319.00,"Mason County, TX",6.30,6.20,5.20,5.50,4.60,3.90,3.60,3.40,3.10,3.20,,
48.00,321.00,"Matagorda County, TX",11.50,12.00,10.10,9.80,8.00,6.80,7.30,7.30,6.20,5.70,,
48.00,323.00,"Maverick County, TX",15.20,14.40,12.40,12.60,11.10,10.70,11.30,9.40,8.20,7.50,,
48.00,325.00,"Medina County, TX",7.60,7.70,6.50,6.10,5.00,4.40,4.40,3.90,3.50,3.10,,
48.00,327.00,"Menard County, TX",7.50,7.40,6.30,5.90,4.80,5.30,4.50,4.80,4.10,3.50,,
48.00,329.00,"Midland County, TX",5.90,4.90,3.90,3.70,2.90,3.50,4.40,3.00,2.10,2.10,,
48.00,331.00,"Milam County, TX",11.30,10.50,8.50,7.90,6.30,5.30,5.20,5.10,5.50,5.00,,
48.00,333.00,"Mills County, TX",6.40,6.50,5.40,5.30,4.40,3.70,4.20,3.60,3.50,3.30,,
48.00,335.00,"Mitchell County, TX",8.30,7.80,5.90,5.60,4.30,5.70,7.00,5.50,4.20,3.50,,
48.00,337.00,"Montague County, TX",8.10,6.70,5.40,5.00,4.00,4.30,5.00,4.00,3.20,2.80,,
48.00,339.00,"Montgomery County, TX",7.60,7.30,5.90,5.50,4.50,4.30,4.90,4.40,3.80,3.40,,
48.00,341.00,"Moore County, TX",5.40,5.00,4.30,4.30,3.50,3.10,3.00,2.90,2.70,2.30,,
48.00,343.00,"Morris County, TX",13.80,12.40,9.70,9.70,7.90,8.90,10.90,8.70,6.60,5.30,,
48.00,345.00,"Motley County, TX",6.30,7.10,6.00,6.00,4.20,3.70,3.50,3.60,3.70,3.50,,
48.00,347.00,"Nacogdoches County, TX",7.10,7.20,6.60,6.60,5.40,4.70,4.70,4.30,3.90,3.70,,
48.00,349.00,"Navarro County, TX",8.40,8.40,7.20,6.60,5.30,4.20,4.20,4.00,3.70,3.20,,
48.00,351.00,"Newton County, TX",12.80,13.10,11.00,10.80,8.40,7.60,7.90,8.00,6.70,6.30,,
48.00,353.00,"Nolan County, TX",7.50,7.30,5.90,5.70,4.30,4.10,4.80,4.10,3.30,2.90,,
48.00,355.00,"Nueces County, TX",8.20,8.20,6.50,6.20,5.20,5.00,5.60,5.40,4.70,4.10,,
48.00,357.00,"Ochiltree County, TX",5.90,5.00,3.80,3.80,3.00,4.30,5.30,3.60,2.80,2.70,,
48.00,359.00,"Oldham County, TX",4.70,4.50,4.20,4.50,3.70,3.00,3.00,2.50,2.60,2.80,,
48.00,361.00,"Orange County, TX",11.70,11.90,10.40,10.50,8.10,6.60,6.70,7.00,5.80,5.20,,
48.00,363.00,"Palo Pinto County, TX",8.70,8.20,6.70,6.60,5.20,5.20,5.50,4.10,3.40,3.10,,
48.00,365.00,"Panola County, TX",9.10,8.40,6.80,6.20,5.00,5.30,7.20,5.50,4.20,4.00,,
48.00,367.00,"Parker County, TX",7.60,7.10,5.90,5.60,4.60,4.20,4.10,3.50,3.10,2.90,,
48.00,369.00,"Parmer County, TX",4.40,4.60,4.10,3.90,3.10,2.40,2.50,2.50,2.40,2.20,,
48.00,371.00,"Pecos County, TX",7.30,6.20,5.10,5.50,4.20,5.20,5.90,4.70,3.70,3.30,,
48.00,373.00,"Polk County, TX",9.80,9.70,8.00,7.80,6.50,6.10,6.30,6.10,5.10,4.70,,
48.00,375.00,"Potter County, TX",6.30,6.10,5.30,5.10,4.00,3.40,3.40,3.20,2.90,2.70,,
48.00,377.00,"Presidio County, TX",18.50,15.60,13.20,13.00,11.80,10.70,10.70,9.50,7.00,6.50,,
48.00,379.00,"Rains County, TX",8.80,8.50,6.90,6.20,5.00,4.60,4.00,3.60,3.50,3.00,,
48.00,381.00,"Randall County, TX",5.20,5.10,4.40,4.30,3.50,2.90,3.00,2.80,2.60,2.40,,
48.00,383.00,"Reagan County, TX",5.60,4.50,3.40,4.00,3.20,4.60,6.20,3.80,2.50,2.50,,
48.00,385.00,"Real County, TX",9.10,10.10,9.30,8.10,6.30,5.20,5.70,5.70,5.10,4.00,,
48.00,387.00,"Red River County, TX",11.60,12.50,10.60,10.10,7.90,6.40,5.80,5.30,5.40,4.60,,
48.00,389.00,"Reeves County, TX",8.90,8.20,6.70,5.80,4.10,4.80,5.30,3.60,2.10,1.70,,
48.00,391.00,"Refugio County, TX",8.80,7.80,6.00,5.40,4.30,5.40,6.60,5.60,4.60,3.70,,
48.00,393.00,"Roberts County, TX",5.40,5.00,4.90,4.50,3.80,3.90,4.50,3.90,2.80,3.10,,
48.00,395.00,"Robertson County, TX",9.30,9.50,8.00,7.10,5.40,4.80,5.10,4.80,4.20,3.60,,
48.00,397.00,"Rockwall County, TX",7.40,7.30,6.10,5.80,4.60,3.80,3.50,3.40,3.20,3.10,,
48.00,399.00,"Runnels County, TX",8.40,7.60,5.50,5.30,4.30,3.70,4.00,3.70,3.10,2.80,,
48.00,401.00,"Rusk County, TX",7.90,7.30,6.20,6.30,5.00,4.80,5.80,5.10,4.10,3.60,,
48.00,403.00,"Sabine County, TX",16.40,16.20,14.40,13.00,10.70,9.40,9.40,8.60,8.00,6.60,,
48.00,405.00,"San Augustine County, TX",13.10,14.60,12.00,11.70,9.70,9.10,8.90,7.50,6.50,4.80,,
48.00,407.00,"San Jacinto County, TX",10.00,10.00,8.20,7.60,5.80,5.60,6.30,5.70,5.00,4.60,,
48.00,409.00,"San Patricio County, TX",10.60,10.00,7.50,7.20,6.30,6.60,7.50,7.70,6.40,5.40,,
48.00,411.00,"San Saba County, TX",6.20,6.20,6.20,5.80,4.20,3.70,3.40,3.20,3.10,2.90,,
48.00,413.00,"Schleicher County, TX",7.70,5.90,4.00,3.60,3.00,5.30,5.20,3.70,2.80,2.90,,
48.00,415.00,"Scurry County, TX",6.80,5.90,4.40,4.20,3.40,4.20,5.90,4.40,3.40,3.20,,
48.00,417.00,"Shackelford County, TX",5.60,4.90,3.50,3.30,2.80,2.90,3.80,3.00,2.30,2.20,,
48.00,419.00,"Shelby County, TX",8.50,8.80,7.20,7.50,5.90,5.30,6.00,5.20,4.30,3.90,,
48.00,421.00,"Sherman County, TX",4.60,4.70,4.10,4.10,3.20,2.70,3.00,3.10,2.60,2.30,,
48.00,423.00,"Smith County, TX",8.00,8.00,7.00,6.60,5.30,4.50,4.50,4.10,3.70,3.30,,
48.00,425.00,"Somervell County, TX",8.00,8.10,6.60,6.10,5.20,5.10,4.80,4.60,4.10,3.60,,
48.00,427.00,"Starr County, TX",17.40,16.70,14.40,15.10,13.80,13.60,13.40,11.80,10.20,9.80,,
48.00,429.00,"Stephens County, TX",7.50,8.10,5.90,5.20,4.40,4.20,5.30,4.60,3.60,3.10,,
48.00,431.00,"Sterling County, TX",4.90,5.00,3.50,3.90,3.00,3.50,3.90,3.70,3.40,3.10,,
48.00,433.00,"Stonewall County, TX",5.80,5.60,4.30,4.80,3.90,4.40,4.40,3.60,3.40,2.90,,
48.00,435.00,"Sutton County, TX",9.80,7.10,4.80,4.60,3.60,6.10,8.00,5.10,3.80,3.70,,
48.00,437.00,"Swisher County, TX",6.60,7.00,5.90,8.50,6.20,4.80,4.30,4.10,4.30,3.70,,
48.00,439.00,"Tarrant County, TX",8.20,7.80,6.50,6.10,5.10,4.20,4.00,3.70,3.50,3.30,,
48.00,441.00,"Taylor County, TX",6.80,6.80,5.60,5.30,4.30,3.70,3.70,3.60,3.20,2.90,,
48.00,443.00,"Terrell County, TX",6.80,6.40,4.60,5.00,4.60,4.80,4.20,4.80,3.40,3.40,,
48.00,445.00,"Terry County, TX",7.50,7.30,6.50,6.00,4.40,4.70,4.80,5.10,4.10,3.70,,
48.00,447.00,"Throckmorton County, TX",6.00,7.20,5.30,5.00,4.00,3.20,3.50,4.30,3.30,3.80,,
48.00,449.00,"Titus County, TX",8.60,8.50,7.50,7.50,6.40,5.80,6.20,5.40,5.10,4.20,,
48.00,451.00,"Tom Green County, TX",6.60,6.50,5.30,5.20,4.10,4.10,4.50,3.70,3.20,3.00,,
48.00,453.00,"Travis County, TX",6.80,6.60,5.50,5.10,4.10,3.30,3.20,3.10,2.90,2.60,,
48.00,455.00,"Trinity County, TX",9.60,9.90,8.20,7.50,6.10,5.90,6.10,5.60,5.20,4.80,,
48.00,457.00,"Tyler County, TX",11.80,12.40,10.60,10.30,8.10,7.10,7.30,7.40,6.60,5.80,,
48.00,459.00,"Upshur County, TX",8.80,8.20,6.70,6.40,5.20,5.30,6.40,5.30,4.20,3.70,,
48.00,461.00,"Upton County, TX",6.20,5.50,4.00,4.20,3.30,3.90,5.30,3.70,3.40,2.90,,
48.00,463.00,"Uvalde County, TX",9.00,9.20,7.90,7.10,5.80,5.10,5.30,4.70,4.30,3.80,,
48.00,465.00,"Val Verde County, TX",9.30,9.30,7.60,7.50,5.80,6.00,6.30,5.10,3.90,3.40,,
48.00,467.00,"Van Zandt County, TX",8.40,8.20,6.90,6.60,5.40,4.50,4.30,3.80,3.50,3.30,,
48.00,469.00,"Victoria County, TX",7.70,7.00,5.60,5.40,4.20,4.20,5.40,4.90,3.90,3.40,,
48.00,471.00,"Walker County, TX",7.80,8.10,6.90,6.70,5.50,5.10,5.30,4.70,4.20,3.90,,
48.00,473.00,"Waller County, TX",8.70,8.50,7.00,6.50,5.20,4.80,5.60,4.90,4.30,3.70,,
48.00,475.00,"Ward County, TX",8.50,6.70,4.80,4.70,3.60,4.30,5.70,4.10,2.60,2.30,,
48.00,477.00,"Washington County, TX",7.20,6.80,5.60,5.50,4.70,4.80,5.10,4.20,3.60,3.30,,
48.00,479.00,"Webb County, TX",8.30,7.70,6.40,6.20,5.20,4.80,4.90,4.20,3.80,3.70,,
48.00,481.00,"Wharton County, TX",8.70,8.50,6.70,6.00,4.70,4.40,5.00,4.50,3.70,3.40,,
48.00,483.00,"Wheeler County, TX",6.10,5.10,4.30,4.30,3.60,3.90,4.80,4.00,3.20,3.00,,
48.00,485.00,"Wichita County, TX",7.80,7.10,6.00,5.90,4.90,4.30,4.40,3.70,3.40,3.20,,
48.00,487.00,"Wilbarger County, TX",7.90,7.50,6.00,5.80,5.00,4.90,4.70,4.70,4.20,3.60,,
48.00,489.00,"Willacy County, TX",14.50,16.90,15.70,15.90,12.50,13.10,12.30,11.10,9.90,8.20,,
48.00,491.00,"Williamson County, TX",7.30,7.00,5.80,5.30,4.40,3.50,3.40,3.30,3.10,2.80,,
48.00,493.00,"Wilson County, TX",6.90,6.70,5.50,5.30,4.20,3.80,3.90,3.50,3.10,2.80,,
48.00,495.00,"Winkler County, TX",9.30,7.40,5.60,5.30,4.40,5.70,7.70,5.20,2.90,2.80,,
48.00,497.00,"Wise County, TX",8.70,7.80,6.40,6.00,4.90,4.70,4.70,4.00,3.50,3.20,,
48.00,499.00,"Wood County, TX",9.10,8.90,7.80,7.30,6.00,5.30,5.30,4.70,4.30,3.90,,
48.00,501.00,"Yoakum County, TX",7.00,5.40,4.00,3.90,3.10,3.80,4.80,3.60,2.90,2.90,,
48.00,503.00,"Young County, TX",7.70,7.40,5.70,5.20,4.10,4.30,4.40,3.80,3.20,3.00,,
48.00,505.00,"Zapata County, TX",10.40,8.40,6.30,6.30,5.30,7.70,10.80,7.50,5.60,5.10,,
48.00,507.00,"Zavala County, TX",13.90,14.50,13.40,14.60,12.30,11.30,13.90,11.30,9.70,8.50,,
49.00,1.00,"Beaver County, UT",10.10,8.40,5.40,4.30,3.80,3.70,4.80,3.90,3.30,3.00,,
49.00,3.00,"Box Elder County, UT",8.60,7.80,5.10,4.30,3.70,3.60,3.40,3.20,2.80,2.60,,
49.00,5.00,"Cache County, UT",6.20,5.50,4.00,3.60,3.10,3.00,3.00,2.70,2.50,2.20,,
49.00,7.00,"Carbon County, UT",8.70,7.90,6.20,5.80,4.90,5.60,5.80,4.90,4.20,3.70,,
49.00,9.00,"Daggett County, UT",7.30,6.40,4.40,4.50,4.00,4.50,5.00,4.90,4.30,3.80,,
49.00,11.00,"Davis County, UT",7.10,6.30,4.30,3.90,3.40,3.30,3.10,3.00,2.70,2.40,,
49.00,13.00,"Duchesne County, UT",9.60,6.90,4.10,3.90,3.50,7.40,8.60,5.50,4.30,3.90,,
49.00,15.00,"Emery County, UT",7.40,7.70,6.30,5.60,5.10,5.90,6.10,5.00,4.50,4.00,,
49.00,17.00,"Garfield County, UT",10.40,11.10,8.40,8.50,8.40,8.70,8.10,7.30,7.40,6.20,,
49.00,19.00,"Grand County, UT",10.70,10.10,7.50,7.10,6.10,6.00,5.70,5.10,4.50,3.90,,
49.00,21.00,"Iron County, UT",9.70,8.60,6.00,5.10,4.30,4.40,4.20,4.00,3.40,2.90,,
49.00,23.00,"Juab County, UT",9.30,8.60,5.40,4.60,3.90,3.90,3.50,3.30,2.80,2.50,,
49.00,25.00,"Kane County, UT",8.10,7.80,5.90,4.90,4.60,4.30,3.70,3.30,3.00,2.90,,
49.00,27.00,"Millard County, UT",6.30,5.60,4.10,3.80,3.30,3.40,3.20,3.20,3.10,2.80,,
49.00,29.00,"Morgan County, UT",7.00,6.00,4.30,3.70,3.20,3.10,2.90,2.70,2.60,2.40,,
49.00,31.00,"Piute County, UT",10.00,10.40,7.50,7.10,6.80,6.30,5.70,4.80,5.00,4.80,,
49.00,33.00,"Rich County, UT",7.40,7.60,4.70,4.20,3.70,3.60,3.10,3.20,3.10,3.10,,
49.00,35.00,"Salt Lake County, UT",7.80,6.90,4.60,4.00,3.50,3.30,3.10,3.00,2.80,2.50,,
